Year,Vessel,Main_series,Calendarday,Date,Fish_No,Station_No,Gear,Pos_Lat_Dec,Pos_Long_Des,Fish_Length,Fish_Weight,Fish_Ovary,Fish_Liver,Fish_Viscera,Sex,Code,Fish_Maturity,Fish_Comment,Oto_Age,Oto_Spawnings,Oto_Spawn_Age,Oto_Type,Oto_Edge,Oto_Readab,Oocyte_Stage,Ooc_Mean_Dia,Ooc_SD,Ooc_Mean_95,Ooc_CI_Perc,Ooc_Max,Ooc_Min,Ooc_N,Ooc_Lc_Mean,Ooc_Lc_SD,Ooc_NG,Atres_Samp,Atres_N,Atres_Int,Atres_Slide,Atres_Tot_C,Capelin_Aug,Cod_SSB,Kola_Sep_Nov,Kola_Nov_Feb,Kola_Sep_Feb,Kola_Year,Fec_Mill,Fulton_K,Ln_Fec,Ln_K,Ln_Weight,Ln_Length,Ln_Ooc_Diam
1999,GOS,N,42,2/11/99,8,79,Trawl,71.21,24.972,78,4465,200,395,295,F,1,2,,8,1,7,5,4,1,v,486.83,78.4,15.68,3.22,640.84,305.32,100,608.96,12.91,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,2.37313247,0.941,0.8642108,-0.0609,8.40402449,4.35670883,6.18791499
1999,GOS,N,43,2/12/99,8,84,Trawl,71.767,23.483,77,4490,105,315,205,F,1,2,,8,1,7,5,4,1,v,592.86,88.67,17.73,2.99,733.53,392.39,100,720.46,9.32,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,0.731862137,0.983,-0.31216312,-0.0166,8.40960798,4.34380542,6.38495828
1999,GOS,N,43,2/12/99,20,83,Trawl,71.472,23.695,72,2890,120,165,125,F,1,2,,7,0,7,5,4,1,v,565.49,72.93,14.59,2.58,696.8,380.86,100,669.21,19.85,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,0.950264973,0.774,-0.051014414,-0.2558,7.96901178,4.27666612,6.33769261
1999,GOS,N,43,2/12/99,20,84,Trawl,71.767,23.483,70,3095,210,230,175,F,1,2,,7,0,7,5,4,1,v,538.56,44.3,8.86,1.64,653.24,440.33,100,622.07,16.46,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.89713408,0.902,0.640344368,-0.1028,8.03754319,4.24849524,6.28889891
1999,GOS,N,43,2/12/99,21,83,Trawl,71.472,23.695,68,2745,140,190,105,F,1,2,,7,0,7,5,4,1,v,535.55,54.35,10.87,2.03,649.04,344.73,100,617.31,18.55,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.28404059,0.873,0.250011817,-0.1358,7.91753635,4.21950771,6.28329426
1999,GOS,N,43,2/12/99,21,84,Trawl,71.767,23.483,77,4155,180,360,210,F,1,2,,8,1,7,5,4,1,v,563.11,56.68,11.34,2.01,678.54,445.44,100,655.68,11.51,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.44172205,0.91,0.365838267,-0.0942,8.33206771,4.34380542,6.33347499
1999,GOS,N,43,2/12/99,22,83,Trawl,71.472,23.695,74,3195,170,170,155,F,1,2,,7,0,7,5,4,1,v,631.8,61.54,12.31,1.95,730.01,458.21,100,713.01,7.81,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,0.997917705,0.788,-0.002084466,-0.2377,8.06934237,4.30406509,6.44857289
1999,GOS,N,43,2/12/99,22,84,Trawl,71.767,23.483,69,2470,100,150,105,F,1,2,,7,0,7,5,4,1,v,456.77,54.28,10.86,2.38,547.29,312.51,100,531.53,8.86,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.40937752,0.752,0.343148132,-0.2852,7.81197343,4.2341065,6.12417998
1999,GOS,N,43,2/12/99,23,84,Trawl,71.767,23.483,70,2540,60,120,175,F,1,2,,7,0,7,5,4,1,v,485.8,55.06,11.01,2.27,588.08,340.71,100,569.78,12.11,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,0.716022644,0.741,-0.334043487,-0.3004,7.83991936,4.24849524,6.18579702
1999,GOS,N,43,2/12/99,24,83,Trawl,71.472,23.695,83,4560,270,,305,F,1,2,,8,1,7,5,4,1,v,620.97,79.04,15.81,2.55,765.62,426.92,100,735,19.48,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.66067205,0.797,0.50722237,-0.2263,8.4250779,4.41884061,6.43128277
1999,GOS,N,43,2/12/99,25,83,Trawl,71.472,23.695,84,4860,30,,,F,1,4,,8,1,7,5,4,1,pv,,,,,,,,,,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,,0.82,,-0.1985,8.48879372,4.4308168,
1999,GOS,N,46,2/15/99,1,92,Trawl,72.77,29.405,68,2720,98,120,205,F,1,2,,7,0,7,5,4,1,v,510.79,53.54,10.71,2.1,604.1,358.8,100,587.75,8.3,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.0213684,0.865,0.021143297,-0.145,7.90838716,4.21950771,6.23595855
1999,GOS,N,46,2/15/99,4,91,Trawl,72.428,29.513,85,5800,290,390,330,F,1,2,,8,1,7,5,4,1,v,451.09,65.49,13.1,2.9,566.94,286.53,100,542.72,15.16,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,4.22764142,0.944,1.44164425,-0.0572,8.6656132,4.44265126,6.11166688
1999,GOS,N,46,2/15/99,8,93,Trawl,73.155,29.3,88,5485,50,150,550,F,1,5,,9,2,7,5,4,1,pv,,,,,,,,,,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,,0.805,,-0.2171,8.60977237,4.47733681,
1999,GOS,N,47,2/16/99,13,98,Trawl,72.417,28.453,72,3000,85,240,250,F,1,2,,7,0,7,5,4,1,v,580.89,60.01,12,2.07,719.62,402.69,100,680.62,19.93,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,0.626002662,0.804,-0.468400655,-0.2185,8.00636757,4.27666612,6.36456141
1999,GOS,N,48,2/17/99,1,100,Trawl,72.693,27.262,69,2785,110,145,180,F,1,2,,7,0,7,5,4,1,v,535.56,71.51,14.3,2.67,637.5,344.44,100,628.91,5.9,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.00883818,0.848,0.008799352,-0.1651,7.93200315,4.2341065,6.28331293
1999,GOS,N,48,2/17/99,7,99,Trawl,72.35,27.423,65,2610,95,240,150,F,1,2,,7,0,7,5,4,1,v,441.3,59.99,12,2.72,536.37,295.42,100,524.99,7.35,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.46944314,0.95,0.384883513,-0.0509,7.8671055,4.17438727,6.08972492
1999,GOS,N,48,2/17/99,10,102,Trawl,73.323,26.787,73,3905,185,225,335,F,1,2,,7,0,7,5,4,1,v,535.2,58.59,11.72,2.19,678.98,384.84,100,624.45,25.31,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.69976558,1.004,0.530490347,0.0038,8.27001306,4.29045944,6.28264051
1999,GOS,N,48,2/17/99,20,102,Trawl,73.323,26.787,84,4890,165,255,385,F,1,2,,8,2,6,5,4,1,v,450.91,49.78,9.96,2.21,536.56,328.32,100,525.72,6.57,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,2.40797563,0.825,0.878786407,-0.1923,8.49494758,4.4308168,6.11126776
1999,GOS,N,49,2/18/99,1,109,Trawl,72.908,24.833,83,6180,355,410,540,F,1,2,,8,0,8,5,4,1,v,544.72,103.53,20.71,3.8,710.36,347.15,100,699.07,8.04,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,3.11007721,1.081,1.13464755,0.0777,8.72907355,4.41884061,6.3002719
1999,GOS,N,49,2/18/99,2,109,Trawl,72.908,24.833,81,4355,185,175,265,F,1,2,,8,1,7,5,4,1,v,495.09,48.4,9.68,1.96,576.39,367.33,100,567.17,6.28,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,2.09766096,0.819,0.740822895,-0.1991,8.37907989,4.39444915,6.20473956
1999,GOS,N,49,2/18/99,12,111,Trawl,73.5,23.22,91,6430,320,375,465,F,1,2,,9,1,8,5,4,1,v,444.79,57.83,11.57,2.6,561.89,316.81,100,535.41,11.25,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,4.84554045,0.853,1.57805879,-0.1587,8.76872982,4.51085951,6.09760226
1999,GOS,N,49,2/18/99,13,108,Trawl,72.578,25.048,91,5665,155,240,285,F,1,2,,9,1,8,5,4,1,v,429.58,54.89,10.98,2.56,528.02,331.38,100,517.15,6.18,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,2.57824116,0.752,0.947107446,-0.2853,8.64206217,4.51085951,6.06280799
1999,GOS,N,50,2/19/99,1,113,Trawl,72.785,23.775,74,3230,125,145,195,F,1,2,,7,0,7,5,4,1,v,520.94,44.68,8.94,1.72,624.86,427.88,100,595.32,17.38,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.2353613,0.797,0.211363478,-0.2268,8.08023742,4.30406509,6.25563487
1999,GOS,N,50,2/19/99,5,119,Trawl,73.09,22.383,58,2310,105,190,155,F,1,2,,6,0,6,5,4,1,v,588.64,78.1,15.62,2.65,746.87,414.58,100,718.29,17.72,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,0.746114883,1.184,-0.292875692,0.1688,7.7450028,4.06044301,6.37781479
1999,GOS,N,50,2/19/99,7,119,Trawl,73.09,22.383,78,5100,210,220,260,F,1,2,,8,1,7,5,4,1,v,456.6,41.44,8.29,1.82,533.79,359.98,100,517.4,10.61,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,2.96266898,1.075,1.08609054,0.072,8.53699582,4.35670883,6.12380773
1999,GOS,N,50,2/19/99,12,118,Trawl,72.762,22.627,71,4130,225,300,325,F,1,2,,7,0,7,5,4,1,v,529.66,78.03,15.61,2.95,645.6,354.62,100,631.64,7.33,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,2.1261844,1.154,0.754329012,0.1432,8.32603269,4.26267988,6.27223529
1999,GOS,N,50,2/19/99,16,119,Trawl,73.09,22.383,88,8540,540,680,600,F,1,2,,9,1,8,5,4,1,v,570.45,101.19,20.24,3.55,773.91,358.94,100,722.17,21.48,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,4.17654405,1.253,1.42948412,0.2257,9.05251629,4.47733681,6.34642552
1999,GOS,N,50,2/19/99,20,117,Trawl,72.433,22.907,68,3395,105,205,175,F,1,2,,7,0,7,5,4,1,v,463.58,35.39,7.08,1.53,518.97,356.93,100,510.63,4.16,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.42188155,1.08,0.35198103,0.0767,8.13005904,4.21950771,6.13897897
1999,GOS,N,50,2/19/99,20,118,Trawl,72.762,22.627,85,5635,55,220,470,F,1,4,,8,1,7,5,4,1,pv,,,,,,,,,,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,,0.918,,-0.086,8.63675243,4.44265126,
1999,GOS,N,51,2/20/99,8,121,Trawl,73.183,20.142,82,6115,400,370,365,F,1,2,,8,1,7,5,4,1,v,608.23,105.04,21.01,3.45,775.66,342.38,100,732.33,18.39,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,2.60188211,1.109,0.956235072,0.1035,8.71850005,4.40671925,6.4105531
1999,GOS,N,52,2/21/99,2,129,Trawl,71.942,21.233,81,4400,240,235,240,F,1,2,,8,0,8,5,4,1,v,563,71.82,14.36,2.55,694.56,416.99,100,671.12,13.78,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.92331031,0.828,0.654047821,-0.1888,8.38935982,4.39444915,6.33327963
1999,GOS,N,52,2/21/99,7,127,Trawl,72.325,21.797,72,3400,175,195,175,F,1,2,,8,0,8,5,4,1,v,557.63,68.27,13.65,2.45,744.17,431.9,100,676.03,25.52,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.43917724,0.911,0.364071589,-0.0933,8.13153071,4.27666612,6.32369566
1999,GOS,N,52,2/21/99,8,125,Trawl,72.57,20.633,85,5910,225,335,450,F,1,2,,8,1,7,5,4,1,v,453.74,60.14,12.03,2.65,555.49,282.95,100,538.1,11.71,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,3.22859985,0.962,1.17204856,-0.0384,8.68440111,4.44265126,6.11752435
1999,GOS,N,53,2/21/99,1,124,Trawl,72.86,20.238,74,3395,25,25,155,F,1,2,,7,0,7,5,4,1,pv,,,,,,,,,,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,,0.838,,-0.177,8.13005904,4.30406509,
1999,GOS,N,53,2/22/99,3,136,Trawl,70.962,21.872,75,3590,250,195,140,F,1,2,,8,1,7,5,4,1,v,645.99,75.93,15.19,2.35,762.89,443.67,100,742.46,9.81,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.38210534,0.851,0.323607945,-0.1614,8.18590748,4.31748811,6.47078402
1999,GOS,N,53,2/22/99,5,135,Trawl,71.048,22.817,66,1925,85,35,75,F,1,2,,8,1,7,5,4,1,v,523.53,53.89,10.78,2.06,620.98,375.23,100,600.05,10.73,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,0.828871988,0.67,-0.187689553,-0.4011,7.56268125,4.18965474,6.26059434
1999,GOS,N,53,2/22/99,9,131,Trawl,71.685,22.342,81,4855,225,265,335,F,1,2,,8,1,7,5,4,1,v,585.5,59.08,11.82,2.02,707.03,433.39,100,672.69,14.24,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.62207404,0.914,0.483705602,-0.0904,8.48776438,4.39444915,6.37246618
1999,GOS,N,53,2/22/99,10,131,Trawl,71.685,22.342,95,7500,440,410,560,F,1,2,,9,1,8,5,4,1,v,618.24,83.59,16.72,2.7,766.98,396.44,100,726.41,17.03,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,2.73866739,0.875,1.00747145,-0.1338,8.9226583,4.55387689,6.42687673
1999,GOS,N,53,2/22/99,11,136,Trawl,70.962,21.872,78,3815,220,200,130,F,1,2,,8,1,7,5,4,1,v,559.07,61.57,12.31,2.2,670.37,391.61,100,651.89,8.69,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.79669664,0.804,0.585949779,-0.2183,8.24669594,4.35670883,6.32627469
1999,GOS,N,53,2/22/99,12,134,Trawl,71.333,22.688,78,4040,130,340,165,F,1,2,,8,1,7,5,4,1,v,459.81,41.56,8.31,1.81,523.25,338.34,100,512.21,5.06,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.79966812,0.851,0.58760227,-0.161,8.30399997,4.35670883,6.13081336
1999,GOS,N,53,2/22/99,15,133,Trawl,71.303,21.78,74,3050,190,160,130,F,1,2,,7,0,7,5,4,1,v,636.71,75.09,15.02,2.36,743.63,428.82,100,732.61,5.88,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.09224955,0.753,0.088239377,-0.2841,8.02289687,4.30406509,6.45631429
1999,GOS,N,53,2/22/99,16,133,Trawl,71.303,21.78,79,3980,125,300,165,F,1,2,,8,1,7,5,4,1,v,498.35,81.6,16.32,3.27,616.62,303.04,100,594.25,9.52,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.39244403,0.807,0.331060498,-0.2141,8.2890371,4.36944785,6.21130264
1999,GOS,N,55,2/24/99,2,140,Trawl,71.217,20.66,65,2310,115,135,80,F,1,2,,6,0,6,5,4,1,v,586.24,65.22,13.04,2.22,715.96,368.52,100,687.98,15.92,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,0.826237527,0.841,-0.190872984,-0.173,7.7450028,4.17438727,6.37372926
1999,GOS,N,56,2/25/99,4,149,Trawl,71.25,17.133,82,4035,155,150,160,F,1,2,,8,1,7,5,4,1,v,504.4,53.56,10.71,2.12,586.13,345.64,100,572.01,8.16,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.67128214,0.732,0.51359108,-0.3122,8.30276158,4.40671925,6.2233696
1999,GOS,N,56,2/25/99,7,149,Trawl,71.25,17.133,65,2425,125,175,85,F,1,2,,7,0,7,5,4,1,v,558.76,75.09,15.02,2.69,658.35,381.59,100,645.23,8.23,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.02238028,0.883,0.022133517,-0.1244,7.7935868,4.17438727,6.32572004
1999,GOS,N,56,2/25/99,9,149,Trawl,71.25,17.133,78,4055,210,215,305,F,1,2,,8,0,8,4,4,1,v,521.84,61.08,12.22,2.34,617.69,359.64,100,598.19,9.47,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,2.06575681,0.854,0.725496653,-0.1573,8.30770597,4.35670883,6.25736103
1999,GOS,N,57,2/26/99,2,156,Trawl,70.652,18.627,77,3940,275,155,350,F,1,3,,8,0,8,5,4,1,v,613.26,81.43,16.29,2.66,743.71,431.61,100,718.75,12.72,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.74945572,0.863,0.559304722,-0.1473,8.278936,4.34380542,6.41878899
1999,GOS,N,57,2/26/99,4,156,Trawl,70.652,18.627,93,5740,65,230,240,F,1,2,,9,1,8,5,4,1,ca,,,,,,,,,,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,,0.714,,-0.3374,8.65521449,4.53259949,
1999,GOS,N,57,2/26/99,5,156,Trawl,70.652,18.627,74,3340,35,130,170,F,1,2,,7,1,6,4,4,1,pv,,,,,,,,,,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,,0.824,,-0.1933,8.11372609,4.30406509,
1999,GOS,N,57,2/26/99,7,154,Trawl,70.593,17.21,58,1785,95,160,170,F,1,2,,7,0,7,2,4,1,v,613.67,78.32,15.66,2.55,732.71,399.86,100,713.77,10.99,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,0.603267848,0.915,-0.505393989,-0.089,7.48717369,4.06044301,6.41945732
1999,Andenes,Y,69,3/10/99,1,,Gillnet,,,95,7820,639,440,260,F,1,,,9,1,8,5,4,1,v,639,87,17.3,2.71,791,443,100,757,16,,A,8,5,8,154,1860,297.54,4.55,4.07,4.25,3.64,3.63797178,0.912,1.29142632,-0.092,8.96443983,4.55387689,6.45990445
1999,Andenes,Y,69,3/10/99,2,,Gillnet,,,99,10480,1116,900,380,F,1,,,9,1,8,3,4,1,v,706,101,20.11,2.85,865,442,100,831,17,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,4.8540281,1.08,1.5798089,0.077,9.25722396,4.59511985,6.55961524
1999,Andenes,Y,69,3/10/99,3,,Gillnet,,,83.5,5040,451,360,180,F,1,,,8,0,8,5,4,1,v,679,78,15.64,2.3,863,458,100,806,23,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,2.17940998,0.866,0.779054189,-0.1442,8.52516136,4.42484663,6.52062113
1999,Andenes,Y,69,3/10/99,4,,Gillnet,,,95,7140,477,340,260,F,1,,,9,1,8,5,4,1,v,649,83,16.6,2.56,766,359,100,750,11,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,2.60416491,0.833,0.957112052,-0.183,8.87346806,4.55387689,6.47543272
1999,Andenes,Y,69,3/10/99,5,,Gillnet,,,121,16160,1004,860,660,F,1,,,9,1,8,5,4,5,v,587,77,15.43,2.63,763,437,100,705,25,,A,33,19,7,173,1860,297.54,4.55,4.07,4.25,3.64,7.18822436,0.912,1.97244418,-0.0919,9.69029433,4.79579055,6.37502482
1999,Andenes,Y,69,3/10/99,6,,Gillnet,,,86,6320,590,480,220,F,1,,,9,2,7,5,4,1,v,582,56,11.16,1.92,689,442,100,659,15,,A,17,11,5,155,1860,297.54,4.55,4.07,4.25,3.64,4.32285569,0.994,1.46391622,-0.0064,8.75147449,4.4543473,6.36647045
1999,Andenes,Y,69,3/10/99,7,,Gillnet,,,84.5,5120,514,240,180,F,1,,,9,0,9,3,4,1,v,674,110,22.06,3.27,827,424,100,807,10,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,2.53391582,0.849,0.929765861,-0.1642,8.54090972,4.43675153,6.51323011
1999,Andenes,Y,69,3/10/99,8,,Gillnet,,,92,7900,731,480,500,F,1,,,9,1,8,1,4,1,v,544,78,15.69,2.89,723,323,100,652,26,,A,2,1,5,152,1860,297.54,4.55,4.07,4.25,3.64,6.42704192,1.015,1.86051439,0.0144,8.97461804,4.52178858,6.29894925
1999,Andenes,Y,69,3/10/99,9,,Gillnet,,,67.5,2960,250,200,100,F,1,,,8,1,7,3,4,1,v,679,68,13.63,2.01,792,462,100,768,11,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.20809866,0.962,0.189047768,-0.0383,7.99294455,4.2121276,6.52062113
1999,Andenes,Y,69,3/10/99,10,,Gillnet,,,83.5,5460,532,280,180,F,1,,,9,1,8,5,4,1,v,701,55,11.01,1.57,838,553,100,783,22,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,2.35876008,0.938,0.858136091,-0.0642,8.60520407,4.42484663,6.55250789
1999,Andenes,Y,69,3/10/99,11,,Gillnet,,,80.5,4920,277,340,140,F,1,,,9,1,8,5,4,1,v,595,68,13.64,2.29,702,430,100,684,9,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.91203019,0.943,0.648165604,-0.0585,8.50106381,4.38825718,6.38856141
1999,Andenes,Y,69,3/10/99,12,,Gillnet,,,78,4020,185,200,160,F,1,,,9,1,8,5,4,1,v,558,71,14.16,2.54,691,400,100,661,13,,A,0,0,11,150,1860,297.54,4.55,4.07,4.25,3.64,1.51869365,0.847,0.417850525,-0.1659,8.29903718,4.35670883,6.32435896
1999,Andenes,Y,69,3/10/99,13,,Gillnet,,,93,7940,527,800,300,F,1,,,9,1,8,5,4,1,v,544,106,21.16,3.89,701,310,100,675,15,,A,0,0,12,150,1860,297.54,4.55,4.07,4.25,3.64,4.63344882,0.987,1.53330148,-0.013,8.97966855,4.53259949,6.29894925
1999,Andenes,Y,69,3/10/99,14,,Gillnet,,,97.5,7640,848,440,320,F,1,,,9,1,8,5,4,1,v,724,71,14.24,1.97,829,382,100,814,10,,A,1,1,8,150,1860,297.54,4.55,4.07,4.25,3.64,3.44597806,0.824,1.23720777,-0.1932,8.94115288,4.57985238,6.58479139
1999,Andenes,Y,69,3/10/99,15,,Gillnet,,,72.5,3340,278,160,160,F,1,,,7,0,7,2,4,1,v,608,82,16.47,2.71,728,400,100,715,8,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.81015563,0.876,0.593412825,-0.1319,8.11372609,4.28358656,6.41017488
1999,Andenes,Y,69,3/10/99,16,,Gillnet,,,85.5,5520,641,360,200,F,1,,,9,1,8,4,4,1,v,646,88,17.68,2.74,765,377,100,746,10,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,3.54356999,0.883,1.26513469,-0.1242,8.61613314,4.44851638,6.4707995
1999,Andenes,Y,69,3/10/99,17,,Gillnet,,,108,12720,1101,780,480,F,1,,,9,1,8,5,4,1,v,634,76,15.21,2.4,776,393,100,739,20,,A,0,0,12,150,1860,297.54,4.55,4.07,4.25,3.64,6.40261086,1.01,1.85670585,0.0097,9.45093084,4.68213123,6.45204895
1999,Andenes,Y,69,3/10/99,18,,Gillnet,,,97,7740,432,340,300,F,1,,,9,1,8,5,4,1,v,590,82,16.4,2.78,717,399,100,701,8,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,3.05066205,0.848,1.11535863,-0.1648,8.95415697,4.57471098,6.38012254
1999,Andenes,Y,69,3/10/99,19,,Gillnet,,,81.5,4560,508,140,160,F,1,,,9,2,7,5,4,1,v,736,67,13.61,1.85,854,584,97,832,12,,A,0,0,11,150,1860,297.54,4.55,4.07,4.25,3.64,1.97471488,0.842,0.680424023,-0.1716,8.4250779,4.40060302,6.60123012
1999,Andenes,Y,69,3/10/99,20,,Gillnet,,,70.5,2820,150,200,240,F,1,,,7,0,7,5,4,1,v,660,71,14.21,2.15,760,286,100,744,8,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,0.782588421,0.805,-0.245148365,-0.2172,7.94449216,4.25561271,6.49223984
1999,Andenes,Y,69,3/10/99,21,,Gillnet,,,97,9200,731,500,360,F,1,,,10,2,8,5,4,1,v,644,62,12.34,1.92,736,457,100,723,9,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,4.07508169,1.008,1.40489079,0.008,9.12695876,4.57471098,6.46769873
1999,Andenes,Y,69,3/10/99,22,,Gillnet,,,82,4660,232,500,160,F,1,,,8,1,7,5,4,1,v,632,97,19.36,3.07,767,352,100,747,11,,A,0,0,12,150,1860,297.54,4.55,4.07,4.25,3.64,1.36070086,0.845,0.307999905,-0.1682,8.44677073,4.40671925,6.44888939
1999,Andenes,Y,69,3/10/99,23,,Gillnet,,,74.5,3460,249,180,140,F,1,,,7,0,7,5,4,1,v,655,98,19.55,2.98,844,391,100,787,21,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.3260461,0.837,0.282201657,-0.1782,8.14902387,4.31079913,6.48463524
1999,Andenes,Y,69,3/10/99,24,,Gillnet,,,78,4380,316,300,160,F,1,,,8,1,7,5,4,1,v,570,74,14.73,2.58,712,408,100,688,14,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,2.44926489,0.923,0.895787935,-0.0802,8.384804,4.35670883,6.34563636
1999,Andenes,Y,69,3/10/99,25,,Gillnet,,,86,6000,459,360,200,F,1,,,8,0,8,5,4,1,v,629,67,13.38,2.13,781,492,100,738,20,,A,0,0,9,150,1860,297.54,4.55,4.07,4.25,3.64,2.7268844,0.943,1.00315971,-0.0584,8.69951475,4.4543473,6.44413126
1999,Andenes,Y,69,3/10/99,26,,Gillnet,,,76.5,3960,425,220,140,F,1,,,8,1,7,5,4,1,v,711,76,15.27,2.15,845,332,100,825,11,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.81364295,0.885,0.595337502,-0.1227,8.2839993,4.33729074,6.56667243
1999,Andenes,Y,69,3/10/99,27,,Gillnet,,,85,5440,430,440,160,F,1,,,9,6,9,5,4,6,v,720,69,13.82,1.92,827,547,100,811,11,,A,0,0,11,150,1860,297.54,4.55,4.07,4.25,3.64,1.77370545,0.886,0.573070833,-0.1212,8.60153434,4.44265126,6.57925121
1999,Andenes,Y,69,3/10/99,28,,Gillnet,,,77.5,4520,536,400,140,F,1,,,9,2,7,5,4,1,v,736,71,14.2,1.93,873,538,100,837,19,,A,0,0,11,150,1860,297.54,4.55,4.07,4.25,3.64,2.08355743,0.971,0.734076736,-0.0294,8.41626727,4.35027794,6.60123012
1999,Andenes,Y,69,3/10/99,29,,Gillnet,,,85.5,4800,414,320,200,F,1,,,9,1,8,5,4,1,v,691,76,15.27,2.21,812,418,100,792,15,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.90818465,0.768,0.646152345,-0.264,8.4763712,4.44851638,6.53813982
1999,Andenes,Y,69,3/10/99,30,,Gillnet,,,80.5,4220,298,240,160,F,1,,,8,1,7,5,4,1,v,632,72,14.32,2.27,751,442,100,727,17,,A,0,0,11,150,1860,297.54,4.55,4.07,4.25,3.64,1.74779679,0.809,0.558356018,-0.212,8.34759041,4.38825718,6.44888939
1999,Andenes,Y,69,3/10/99,31,,Gillnet,,,83,5340,466,500,200,F,1,,,9,2,7,5,4,1,v,742,55,11.05,1.49,862,623,100,836,14,,A,0,0,11,150,1860,297.54,4.55,4.07,4.25,3.64,1.77217317,0.934,0.572206573,-0.0684,8.58298093,4.41884061,6.60934924
1999,Andenes,Y,69,3/10/99,32,,Gillnet,,,79.5,4360,337,140,180,F,1,,,9,1,8,5,4,1,v,708,74,14.7,2.08,832,481,100,814,10,,,,,,,1860,297.54,4.55,4.07,4.25,3.64,1.45462447,0.868,0.374747771,-0.1419,8.38022734,4.37575702,6.56244409
1999,Andenes,Y,69,3/10/99,33,,Gillnet,,,74.5,3940,145,300,340,F,1,,,9,1,8,5,4,1,v,469,46,9.27,1.98,553,325,100,533,12,,A,0,0,11,150,1860,297.54,4.55,4.07,4.25,3.64,1.90288311,0.953,0.643370162,-0.0483,8.278936,4.31079913,6.15060277
